Date;Thread;Level;Logger;Message;ExceptionString;
"2020-11-03 00:01:43,186";"75     ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 604 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:01:45,467";"75     ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:01:53,248";"75     ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 610 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:01:58,014";"75     ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:02:03,310";"4      ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 610 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:02:08,108";"63     ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:02:13,393";"63     ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 616 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:02:18,206";"4      ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:02:23,473";"77     ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 622 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:02:28,481";"77     ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:02:33,543";"77     ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 622 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:02:38,581";"28     ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:02:43,648";"64     ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 628 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:02:48,850";"28     ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:02:53,772";"73     ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 634 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:02:59,052";"64     ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:03:00,145";"64     ";"NOTICE";"ateProductionManager";"Updated Production Segment for Liz 23086 and batch 3690150_20201102045601 for 11/02/2020 04:56:00, from update type VolumeUpdate, volume 20322, terminated? False";""
"2020-11-03 00:03:03,881";"81     ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 640 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:03:09,185";"64     ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:03:13,599";"ndTasks";"NOTICE";"BackgroundCleaner   ";"Background cleaner starts working";""
"2020-11-03 00:03:13,599";"ndTasks";"NOTICE";"BackgroundCleaner   ";"Logs were decimated";""
"2020-11-03 00:03:13,974";"81     ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 640 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:03:14,525";"ndTasks";"NOTICE";"BackgroundCleaner   ";"Decimated vault production segment udpates";""
"2020-11-03 00:03:14,540";"ndTasks";"NOTICE";"ExternalCodesManager";"Preparing to delete contents of chunks expired/depleted before 10/03/2020 23:03 and chunks expired/depleted before 08/04/2020 23:03. Banned chunks past their expiration date are also deleted as expired chunks. Regardless of states, contents of chunks imported after 05/06/2020 23:03 and chunks imported after 11/03/2019 23:03 will be kept. Max chunks and contents to handle this run are 0 and 200 respectively.";""
"2020-11-03 00:03:14,556";"ndTasks";"NOTICE";"ExternalCodesManager";"Completed chunk, content and materialized code clean-up";""
"2020-11-03 00:03:14,603";"ndTasks";"NOTICE";"BackgroundCleaner   ";"Deleted 10 old code status counter(s)";""
"2020-11-03 00:03:14,603";"ndTasks";"NOTICE";"BackgroundCleaner   ";"Background cleaner finished working";""
"2020-11-03 00:03:19,285";"72     ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:03:24,037";"64     ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 646 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:03:29,352";"72     ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:03:34,124";"64     ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 652 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:03:39,437";"62     ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:03:44,252";"72     ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 652 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:03:49,527";"72     ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:03:54,306";"62     ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 658 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:03:59,605";"82     ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:04:04,386";"62     ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 664 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:04:09,681";"62     ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:04:14,464";"62     ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 664 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:04:17,232";"gStores";"NOTICE";"SqlMessageRepository";"Starting messaging cleanup on 38 queues";""
"2020-11-03 00:04:18,685";"gStores";"NOTICE";"SqlMessageRepository";"Deleted 8815 completed messages older than 10/28/2020";""
"2020-11-03 00:04:19,904";"82     ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:04:24,560";"82     ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 670 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:04:30,060";"82     ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:04:30,810";"82     ";"NOTICE";"ateProductionManager";"Updated Production Segment for Liz 23085 and batch 3690149_20201102045202 for 11/02/2020 04:52:00, from update type VolumeUpdate, volume 22924, terminated? False";""
"2020-11-03 00:04:34,638";"78     ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 676 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:04:40,186";"78     ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:04:44,805";"87     ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 676 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:04:50,305";"5      ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:04:54,870";"5      ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 682 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:05:00,824";"5      ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:05:04,963";"87     ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 688 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:05:11,494";"24     ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:05:15,197";"87     ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 688 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:05:22,509";"83     ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:05:25,368";"83     ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 694 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:05:32,590";"83     ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:05:35,734";"83     ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 700 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:05:42,687";"68     ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:05:46,180";"78     ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 706 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:05:52,758";"78     ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:05:56,322";"78     ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 706 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:06:02,884";"68     ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:06:06,509";"78     ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 712 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:06:10,978";"78     ";"NOTICE";"ateProductionManager";"Updated Production Segment for Liz 23089 and batch 3577676_20200731034701 for 09/26/2020 09:10:00, from update type None, volume 0, terminated? False";""
"2020-11-03 00:06:13,009";"7      ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:06:16,650";"7      ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 718 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:06:23,118";"78     ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:06:25,400";"78     ";"NOTICE";"ateProductionManager";"Updated Production Segment for Liz 23088 and batch 3693907_20201102191001 for 11/02/2020 19:10:00, from update type None, volume 5555, terminated? False";""
"2020-11-03 00:06:26,806";"78     ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 718 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:06:33,224";"78     ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:06:36,904";"83     ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 724 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:06:43,384";"83     ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:06:46,969";"78     ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 730 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:06:53,833";"78     ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:06:57,036";"76     ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 730 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:07:04,304";"24     ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:07:07,502";"78     ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 736 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
"2020-11-03 00:07:14,599";"78     ";"NOTICE";"ExternalCodesManager";"Liz 23089 requested 68 codes for ECR 100000266658-SDL90-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241899; 16,141 codes were reserved, 31,651 codes remain";""
"2020-11-03 00:07:17,849";"5      ";"NOTICE";"ExternalCodesManager";"Liz 23085 requested 742 codes for ECR 100000293229-SDK10-Pack-False-False-DE-4-00002-17-00371--Pall Mall-04031300241981; 1,118 codes were reserved, 134,189 codes remain";""
